날짜,KTCI,등급,계절,KTCI-a,등급_a,계절_a,KTCI-a2,등급_a2,KTCI-a_roll3,KTCI-a_roll7,Cd,Ca,P,W,S,ET_d,ET_a,최고기온,평균기온,최저습도,평균습도,강수량,풍속,일조시간,전운량
2024-02-06,61.87,Good,winter,61.87,Good,winter,61.87,Good,63.84,68.29,2.0,2.0,4.98,4.0,0.5999999999999996,3.3686,1.7808000000000002,2.9,1.2,83.5,83.5,0.2,2.2,0.0,8.8
2024-02-07,63.77,Good,winter,63.77,Good,winter,63.77,Good,61.21,66.66,2.0,2.0,5.0,4.0,1.7000000000000002,3.3832800000000005,1.4798400000000003,2.7,0.6,76.6,76.6,0.0,2.1,0.0,6.6
2024-02-08,72.2,Very Good,winter,72.2,Very Good,winter,72.2,Very Good,65.95,66.82,2.5,2.0,5.0,4.5,4.6,6.70312,1.84456,6.2,0.6,66.9,66.9,0.0,1.6,9.2,2.0
2024-02-09,68.88,Good,winter,68.88,Good,winter,68.88,Good,68.28,66.45,2.5,2.0,5.0,4.0,3.45,6.61792,2.2819200000000004,6.1,1.1,66.8,66.8,0.0,2.2,6.9,3.3
2024-02-10,67.83,Good,winter,67.83,Good,winter,67.83,Good,69.64,66.32,2.5,2.0,5.0,4.0,2.8,7.71824,2.7159199999999997,7.4,1.7,69.4,69.4,0.0,1.9,5.6,2.3
2024-02-11,67.83,Good,winter,67.83,Good,winter,67.83,Good,68.18,65.77,2.5,2.0,5.0,4.0,2.8,6.0292,2.0584000000000002,5.5,1.0,70.6,70.6,0.0,2.2,5.6,2.0
2024-02-12,75.81,Very Good,winter,75.81,Very Good,winter,75.81,Very Good,70.49,68.31,3.0,2.5,5.0,4.0,4.85,10.4256,4.4672,10.5,3.5,62.8,62.8,0.0,1.8,9.7,0.3
2024-02-13,77.06,Very Good,winter,77.06,Very Good,winter,77.06,Very Good,73.57,70.48,3.5,3.0,5.0,4.0,2.75,13.26488,8.411679999999999,13.7,8.2,70.6,70.6,0.0,2.5,5.5,2.5
2024-02-14,75.85,Very Good,winter,75.85,Very Good,winter,75.85,Very Good,76.24,72.21,3.5,3.0,5.0,4.0,2.0,17.51648,12.626240000000001,18.3,12.9,76.4,76.4,0.0,2.2,4.0,7.0
2024-02-15,60.53,Good,winter,60.53,Good,winter,60.53,Good,71.15,70.54,3.0,2.5,3.91,3.5,0.45,11.535359999999999,4.7222,11.6,4.5,89.9,89.9,10.9,2.9,0.9,7.6
2024-02-16,71.96,Very Good,winter,71.96,Very Good,winter,71.96,Very Good,69.45,70.98,3.0,2.0,5.0,4.0,3.95,8.309759999999999,3.1500799999999995,8.1,2.3,72.4,72.4,0.0,1.8,7.9,0.6
2024-02-17,75.0,Very Good,winter,75.0,Very Good,winter,75.0,Very Good,69.16,72.01,3.0,2.5,5.0,4.0,4.35,11.5198,4.993600000000001,11.7,4.4,73.5,73.5,0.0,1.7,8.7,0.0
2024-02-18,56.88,Acceptable,winter,56.88,Acceptable,winter,56.88,Acceptable,67.95,70.44,3.0,2.5,3.29,3.5,0.55,9.44464,6.4827200000000005,9.4,6.2,81.4,81.4,17.1,2.8,1.1,7.1
2024-02-19,65.2,Good,winter,65.2,Good,winter,65.2,Good,65.69,68.93,3.0,3.0,4.11,4.0,0.20000000000000018,11.86808,9.11512,11.9,9.1,95.8,95.8,8.9,2.3,0.0,9.6
2024-02-20,62.7,Good,winter,62.7,Good,winter,62.7,Good,61.59,66.87,2.5,2.5,4.74,3.5,0.04999999999999982,6.97536,4.61236,6.8,4.3,86.3,86.3,2.6,3.4,0.0,9.9
2024-02-21,49.44,Marginal,winter,49.44,Marginal,winter,49.44,Marginal,59.11,63.1,2.5,2.0,3.2199999999999998,3.0,0.0,4.18,2.143,4.0,1.9,92.5,92.5,17.8,5.2,0.0,10.0
2024-02-22,52.86,Acceptable,winter,52.86,Acceptable,winter,52.86,Acceptable,55.0,62.01,2.0,2.0,4.12,3.0,0.09999999999999964,2.1208,0.8076000000000001,1.6,0.2,84.5,84.5,8.8,4.2,0.0,9.8
2024-02-23,64.82,Good,winter,64.82,Good,winter,64.82,Good,55.71,60.99,2.5,2.0,4.96,3.0,2.9,6.58672,2.82336,6.1,1.8,68.8,68.8,0.4,3.5,5.8,5.9
2024-02-24,64.87,Good,winter,64.87,Good,winter,64.87,Good,60.85,59.54,2.5,2.0,4.77,3.5,2.75,6.414960000000001,3.0048000000000004,5.9,2.0,68.6,68.6,2.3,2.9,5.5,7.4
2024-02-25,62.91,Good,winter,62.91,Good,winter,62.86,Good,64.2,60.4,2.5,2.0,4.82,4.0,0.45,6.214880000000001,3.35296,5.9,2.8,80.8,80.8,1.8,2.0,0.9,6.4
2024-02-26,73.46,Very Good,winter,73.46,Very Good,winter,73.48,Very Good,67.08,61.58,3.0,2.5,5.0,4.0,3.4,9.741639999999999,4.66056,9.7,3.8,65.3,65.3,0.0,1.9,6.8,2.1
2024-02-27,70.94,Very Good,winter,70.94,Very Good,winter,70.95,Very Good,69.1,62.76,3.0,2.5,5.0,3.5,2.75,9.8384,6.2024,9.8,5.3,52.0,52.0,0.0,3.0,5.5,7.5
2024-02-28,69.33,Good,winter,69.33,Good,winter,69.13,Good,71.24,65.6,3.0,2.5,5.0,4.0,0.85,10.0838,6.9832,10.1,6.4,59.5,59.5,0.0,2.1,1.7,8.5
2024-02-29,68.92,Good,winter,68.92,Good,winter,68.65,Good,69.73,67.89,3.0,2.5,5.0,4.0,0.6,9.65824,5.557119999999999,9.6,4.8,63.6,63.6,0.0,2.2,1.2,6.8
2024-03-01,65.77,Good,spring,63.81,Good,winter,64.23,Good,67.35,67.75,2.0,1.5,5.0,3.0,5.0,2.6706799999999995,-0.6539599999999992,0.3,-4.1,38.9,38.9,0.0,4.4,10.6,0.0
2024-03-02,66.8,Good,spring,66.53,Good,winter,66.6,Good,66.42,67.99,2.5,2.0,5.0,3.5,2.9,5.03456,1.1632000000000002,4.1,-0.5,60.4,60.4,0.0,3.2,5.8,4.5
2024-03-03,72.22,Very Good,spring,71.84,Very Good,winter,71.95,Very Good,67.39,69.26,3.0,2.5,5.0,3.5,3.3,8.0508,4.684,7.8,4.0,71.5,71.5,0.0,2.9,6.6,2.3
2024-03-04,78.15,Very Good,spring,77.1,Very Good,winter,77.44,Very Good,71.82,69.78,3.0,2.5,5.0,4.5,4.75,11.3294,6.4028,11.7,5.4,45.5,45.5,0.0,1.6,9.5,4.5
2024-03-05,66.74,Good,spring,68.96,Good,winter,68.17,Good,72.63,69.5,3.0,3.0,5.0,3.5,0.05,10.7804,8.4392,11.0,8.0,45.1,45.1,0.0,2.9,0.1,8.8
2024-03-06,67.32,Good,spring,68.35,Good,winter,67.95,Good,71.47,69.36,3.0,2.5,5.0,3.5,1.15,10.25056,6.82624,10.3,6.2,58.8,58.8,0.0,2.8,2.3,5.9
2024-03-07,66.27,Good,spring,67.23,Good,winter,66.82,Good,68.18,69.12,3.0,2.5,4.79,3.5,1.25,8.47072,4.8174399999999995,8.2,3.9,62.4,62.4,2.1,3.0,2.5,5.0
2024-03-08,71.59,Very Good,spring,69.93,Good,winter,70.7,Very Good,68.5,69.99,2.5,2.0,5.0,3.5,5.0,7.1916,3.66104,6.5,2.1,50.6,50.6,0.0,3.4,10.4,0.4
2024-03-09,71.59,Very Good,spring,71.59,Very Good,spring,70.76,Very Good,69.58,70.71,2.5,2.0,5.0,3.5,5.0,7.670719999999999,3.5744,7.1,2.0,50.8,50.8,0.0,2.7,10.9,0.0
2024-03-10,77.41,Very Good,spring,77.41,Very Good,spring,76.78,Very Good,72.98,71.51,3.0,2.5,5.0,4.0,5.0,10.4896,5.2672,10.6,4.2,54.0,54.0,0.0,2.1,10.9,1.0
2024-03-11,68.99,Good,spring,68.99,Good,spring,69.38,Good,72.66,70.35,3.0,2.5,5.0,3.8333333333333335,1.5,10.67936,6.77304,10.8,6.2,62.3,62.3,0.0,,,7.0
2024-03-12,68.42,Good,spring,68.42,Good,spring,68.62,Good,71.61,70.27,3.0,2.5,4.79,3.6666666666666665,2.0,10.0,6.8991999999999996,10.0,6.6,78.0,78.0,2.1,,0.0,6.0
2024-03-13,76.1,Very Good,spring,76.1,Very Good,spring,75.56,Very Good,71.17,71.38,3.0,2.5,5.0,3.5,5.0,11.6608,7.0936,12.0,6.5,57.6,57.6,0.0,2.7,10.9,0.4
2024-03-14,80.12,Excellent,spring,80.12,Excellent,spring,79.82,Very Good,74.88,73.22,3.5,3.0,5.0,3.75,4.5,14.49928,8.7502,15.4,8.5,58.3,58.3,0.0,,,1.0
2024-03-15,81.92,Excellent,spring,81.92,Excellent,spring,81.57,Excellent,79.38,74.94,3.5,3.0,5.0,4.0,5.0,13.933,9.0386,14.5,8.9,68.5,68.5,0.0,2.3,10.6,0.0
2024-03-16,79.98,Very Good,spring,79.98,Very Good,spring,79.82,Very Good,80.67,76.13,3.5,3.0,5.0,4.0,4.15,16.7894,10.7362,18.3,10.9,54.5,54.5,0.0,2.1,8.3,3.9
2024-03-17,75.18,Very Good,spring,75.18,Very Good,spring,75.01,Very Good,79.03,75.82,3.0,3.0,4.99,3.0,4.35,11.7424,9.0496,12.2,8.8,48.0,48.0,0.1,3.7,8.7,5.6
2024-03-18,77.41,Very Good,spring,77.41,Very Good,spring,77.17,Very Good,77.52,77.02,3.0,2.5,5.0,4.0,5.0,12.28608,7.92824,13.2,7.1,28.6,28.6,0.0,2.4,10.6,2.0
2024-03-19,66.35,Good,spring,66.35,Good,spring,66.45,Good,72.98,76.72,3.0,2.5,4.98,3.0,1.35,9.83136,7.21744,9.8,6.7,60.8,60.8,0.2,3.7,2.7,6.1
2024-03-20,74.96,Very Good,spring,74.96,Very Good,spring,74.83,Very Good,72.91,76.56,3.0,2.5,5.0,3.5,4.5,8.9782,5.5984,8.7,4.4,46.5,46.5,0.0,3.4,9.0,1.8
2024-03-21,77.41,Very Good,spring,77.41,Very Good,spring,77.31,Very Good,72.91,76.17,3.0,2.5,5.0,4.0,5.0,11.179,6.07,11.5,5.0,46.5,46.5,0.0,2.0,11.3,2.0
2024-03-22,69.92,Good,spring,69.92,Good,spring,69.94,Good,74.1,74.46,3.5,3.0,4.46,3.5,1.75,14.3056,10.3312,15.2,10.4,57.0,57.0,5.4,3.4,3.5,7.6
2024-03-23,79.81,Very Good,spring,79.81,Very Good,spring,79.81,Very Good,75.71,74.43,3.5,3.0,4.99,4.0,4.1,17.0848,12.592,18.2,13.0,66.0,66.0,0.1,2.3,8.2,6.4
2024-03-24,86.84,Excellent,spring,86.84,Excellent,spring,86.84,Excellent,78.86,76.1,4.5,3.5,5.0,4.0,4.05,20.317999999999998,14.774,23.4,16.2,42.5,42.5,0.0,2.4,8.1,4.9
2024-03-25,65.26,Good,spring,65.26,Good,spring,65.26,Good,77.3,74.36,3.5,3.0,4.49,3.0,0.20000000000000018,13.834,10.5112,14.5,10.6,63.0,63.0,5.1,4.0,0.0,9.6
2024-03-26,60.33,Good,spring,60.33,Good,spring,60.33,Good,70.81,73.5,3.0,2.5,3.85,3.5,1.15,12.182080000000001,7.636080000000001,12.4,7.4,77.3,77.3,11.5,2.6,2.3,6.1
2024-03-27,80.55,Excellent,spring,80.55,Excellent,spring,80.55,Excellent,68.71,74.3,3.5,3.0,5.0,4.0,4.4,15.416319999999999,10.34944,16.2,10.4,68.4,68.4,0.0,2.0,8.8,5.3
2024-03-28,68.49,Good,spring,68.49,Good,spring,68.49,Good,69.79,73.03,3.0,3.0,4.81,4.0,0.75,12.03984,10.278160000000002,12.2,10.3,81.8,81.8,1.9,1.8,0.0,8.5
2024-03-29,66.7,Good,spring,66.7,Good,spring,66.7,Good,71.91,72.57,3.0,2.5,4.86,3.5,1.25,12.0516,7.8591999999999995,12.3,7.6,73.0,73.0,1.4,2.8,2.5,4.8
2024-03-30,76.68,Very Good,spring,76.68,Very Good,spring,76.68,Very Good,70.62,72.12,3.5,3.0,5.0,4.0,2.7,14.6256,9.0088,15.6,8.8,56.5,56.5,0.0,2.4,5.4,3.9
2024-03-31,81.92,Excellent,spring,81.92,Excellent,spring,81.92,Excellent,75.1,71.42,3.5,3.0,5.0,4.0,5.0,15.84892,10.45576,17.7,10.6,39.9,39.9,0.0,1.9,10.1,1.6
2024-04-01,81.92,Excellent,spring,81.92,Excellent,spring,81.92,Excellent,80.17,73.8,3.5,3.0,5.0,4.0,5.0,16.552,11.6016,19.0,12.2,32.0,32.0,0.0,1.8,11.5,0.3
2024-04-02,88.44,Excellent,spring,88.44,Excellent,spring,88.44,Excellent,84.09,77.81,4.5,3.5,5.0,4.0,4.75,20.424999999999997,14.05,23.9,15.4,37.5,37.5,0.0,2.0,9.5,3.1
2024-04-03,72.79,Very Good,spring,72.79,Very Good,spring,72.79,Very Good,81.05,76.71,3.5,3.5,5.0,4.0,0.15,17.98892,15.435760000000002,19.7,16.6,55.9,55.9,0.0,1.8,0.3,7.8
2024-04-04,77.82,Very Good,spring,77.82,Very Good,spring,77.82,Very Good,79.68,78.04,4.0,3.5,5.0,3.5,1.8,18.326520000000002,14.4462,20.3,15.5,52.1,52.1,0.0,2.9,3.6,6.5
2024-04-05,79.52,Very Good,spring,79.52,Very Good,spring,79.52,Very Good,76.71,79.87,3.5,3.5,5.0,4.0,3.1,17.08576,13.2208,18.8,14.0,51.3,51.3,0.0,2.5,6.2,5.1
2024-04-06,78.04,Very Good,spring,78.04,Very Good,spring,78.04,Very Good,78.46,80.06,3.5,3.0,5.0,4.0,3.3,17.070159999999998,12.144879999999999,18.9,12.7,48.6,48.6,0.0,1.9,6.6,3.9
2024-04-07,86.43,Excellent,spring,86.43,Excellent,spring,86.43,Excellent,81.33,80.71,4.0,3.5,5.0,4.0,5.0,19.83024,13.52128,23.4,14.8,33.4,33.4,0.0,2.0,11.4,1.0
2024-04-08,79.89,Very Good,spring,79.89,Very Good,spring,79.89,Very Good,81.45,80.42,4.5,3.5,5.0,4.0,1.0,20.0608,14.873199999999999,22.8,16.2,46.5,46.5,0.0,2.1,2.0,8.3
2024-04-09,81.23,Excellent,spring,81.23,Excellent,spring,81.23,Excellent,82.52,79.39,3.5,3.5,5.0,3.0,5.0,17.87968,13.86688,20.8,15.3,32.4,32.4,0.0,3.5,11.9,0.4
2024-04-10,75.59,Very Good,spring,75.59,Very Good,spring,75.59,Very Good,78.9,79.79,3.5,3.5,5.0,3.5,1.95,17.2284,13.23152,18.5,13.8,62.6,62.6,0.0,2.6,3.9,6.0
2024-04-11,79.59,Very Good,spring,79.59,Very Good,spring,79.59,Very Good,78.8,80.04,4.0,3.5,5.0,4.0,2.0,19.3684,14.642,21.1,15.5,61.0,61.0,0.0,1.8,4.0,5.3
2024-04-12,88.78,Excellent,spring,88.78,Excellent,spring,88.78,Excellent,81.32,81.36,4.5,3.5,5.0,4.0,4.9,21.905279999999998,16.036479999999997,24.2,17.2,59.6,59.6,0.0,2.1,9.8,1.9
2024-04-13,89.01,Excellent,spring,89.01,Excellent,spring,89.01,Excellent,85.79,82.93,4.5,3.5,5.0,4.0,5.0,24.00608,17.36736,27.3,19.1,52.4,52.4,0.0,1.9,12.1,0.0
2024-04-14,90.94,Ideal,spring,90.94,Ideal,spring,90.94,Ideal,89.58,83.58,4.5,4.0,5.0,4.0,5.0,25.29496,18.51472,29.4,20.8,47.1,47.1,0.0,1.9,11.7,3.0
2024-04-15,66.23,Good,spring,66.23,Good,spring,66.23,Good,82.06,81.62,4.0,3.5,3.29,4.0,0.7000000000000002,19.096,15.4576,20.0,16.0,77.4,77.4,17.1,2.5,0.0,8.6
2024-04-16,75.27,Very Good,spring,75.27,Very Good,spring,75.27,Very Good,77.48,80.77,3.5,3.5,4.77,4.0,1.85,17.35016,13.07032,17.9,13.3,82.6,82.6,2.3,2.5,3.7,6.3
2024-04-17,89.01,Excellent,spring,89.01,Excellent,spring,89.01,Excellent,76.84,82.69,4.5,3.5,5.0,4.0,5.0,20.16216,14.306000000000001,21.8,15.0,65.3,65.3,0.0,2.2,10.3,4.6
2024-04-18,91.59,Ideal,spring,91.59,Ideal,spring,91.59,Ideal,85.29,84.4,5.0,3.5,5.0,4.0,5.0,22.11668,15.93636,24.9,17.3,53.3,53.3,0.0,2.2,11.7,0.0
2024-04-19,89.01,Excellent,spring,89.01,Excellent,spring,89.01,Excellent,89.87,84.44,4.5,3.5,5.0,4.0,5.0,21.54296,16.13472,24.3,17.6,51.8,51.8,0.0,2.1,10.4,3.9
2024-04-20,68.45,Good,spring,68.45,Good,spring,68.45,Good,83.02,81.5,3.5,3.5,4.52,3.5,0.09999999999999964,16.54624,14.45508,17.2,14.9,77.3,77.3,4.8,3.0,0.0,9.8
2024-04-21,76.13,Very Good,spring,76.13,Very Good,spring,76.13,Very Good,77.86,79.38,4.5,3.5,5.0,3.0,0.5,20.0854,16.2064,21.7,17.2,65.5,65.5,0.0,3.8,1.0,8.8
2024-04-22,81.54,Excellent,spring,81.54,Excellent,spring,81.54,Excellent,75.37,81.57,4.5,3.5,5.0,3.5,2.3,21.24616,17.01888,24.1,18.8,49.4,49.4,0.0,3.1,4.6,6.5
2024-04-23,81.83,Excellent,spring,81.83,Excellent,spring,81.83,Excellent,79.83,82.51,4.5,3.5,5.0,3.0,3.0,21.644,15.986,24.2,17.3,55.0,55.0,0.0,3.6,6.0,7.9
2024-04-24,65.9,Good,spring,65.9,Good,spring,65.9,Good,76.42,79.21,3.5,3.0,4.1,3.5,0.95,15.9826,12.945279999999999,16.5,13.2,80.1,80.1,9.0,3.0,1.9,7.8
2024-04-25,82.1,Excellent,spring,82.1,Excellent,spring,82.1,Excellent,76.61,77.85,4.0,3.5,5.0,4.0,3.1,19.74592,13.97056,20.8,14.4,75.6,75.6,0.0,1.9,6.2,4.4
2024-04-26,91.59,Ideal,spring,91.59,Ideal,spring,91.59,Ideal,79.86,78.22,5.0,3.5,5.0,4.0,5.0,23.5104,16.58632,26.0,17.8,61.1,61.1,0.0,1.9,10.7,3.4
2024-04-27,91.59,Ideal,spring,91.59,Ideal,spring,91.59,Ideal,88.43,81.53,5.0,3.5,5.0,4.0,5.0,23.37472,16.76992,26.2,18.2,56.4,56.4,0.0,1.9,12.5,0.3
2024-04-28,92.25,Ideal,spring,92.25,Ideal,spring,92.25,Ideal,91.81,83.83,4.5,4.0,5.0,4.5,5.0,25.3846,18.709799999999998,28.9,20.7,53.5,53.5,0.0,1.6,11.4,5.9
2024-04-29,90.84,Ideal,spring,90.84,Ideal,spring,90.84,Ideal,91.56,85.16,5.0,4.0,5.0,3.5,4.4,22.7512,18.6328,26.1,20.9,48.0,48.0,0.0,3.0,8.8,5.6
2024-04-30,83.88,Excellent,spring,83.88,Excellent,spring,83.88,Excellent,88.99,85.45,4.5,3.5,5.0,4.0,2.75,20.625,17.310000000000002,22.5,18.6,62.5,62.5,0.0,2.2,5.5,8.5
2024-05-01,88.78,Excellent,spring,88.78,Excellent,spring,88.78,Excellent,87.83,88.72,4.5,3.5,5.0,4.0,4.9,20.976,16.664,24.0,18.5,46.0,46.0,0.0,2.4,9.8,4.6
2024-05-02,89.01,Excellent,spring,89.01,Excellent,spring,89.01,Excellent,87.22,89.71,4.5,3.5,5.0,4.0,5.0,20.87232,16.428160000000002,23.7,18.1,48.4,48.4,0.0,2.4,12.8,0.0
2024-05-03,89.01,Excellent,spring,89.01,Excellent,spring,89.01,Excellent,88.93,89.34,4.5,3.5,5.0,4.0,5.0,24.098039999999997,17.63972,27.9,19.7,46.9,46.9,0.0,1.9,12.8,0.0
2024-05-04,90.94,Ideal,spring,90.94,Ideal,spring,90.94,Ideal,89.65,89.24,4.5,4.0,5.0,4.0,5.0,24.4152,18.88288,28.5,21.4,44.8,44.8,0.0,1.9,12.5,3.4
2024-05-05,48.24,Marginal,spring,48.24,Marginal,spring,48.24,Marginal,76.06,82.96,4.5,3.5,0.16999999999999993,4.0,0.0,20.06576,17.40688,20.6,17.8,87.4,87.4,48.3,2.5,0.0,10.0
2024-05-06,63.66,Good,spring,63.66,Good,spring,63.66,Good,67.61,79.07,3.5,3.5,3.77,3.5,0.0,15.53812,13.789240000000001,15.7,13.9,92.9,92.9,12.3,3.1,0.0,10.0
2024-05-07,70.14,Very Good,spring,70.14,Very Good,spring,70.14,Very Good,60.68,77.11,3.5,3.5,4.76,3.5,0.20000000000000018,14.546,13.00036,15.0,13.3,77.3,77.3,2.4,3.0,0.0,9.6
2024-05-08,86.43,Excellent,spring,86.43,Excellent,spring,86.43,Excellent,73.41,76.78,4.0,3.5,5.0,4.0,5.0,19.521279999999997,13.92544,21.4,14.7,58.8,58.8,0.0,2.3,11.0,1.8
2024-05-09,87.7,Excellent,spring,87.7,Excellent,spring,87.76,Excellent,81.42,76.59,4.5,3.5,5.0,3.5,5.0,20.08192,15.21184,21.8,16.1,63.6,63.6,0.0,2.9,12.8,0.3
2024-05-10,87.7,Excellent,spring,87.7,Excellent,spring,87.79,Excellent,87.28,76.4,4.5,3.5,5.0,3.5,5.0,21.34912,16.496959999999998,23.8,17.9,55.6,55.6,0.0,2.6,12.5,2.0
2024-05-11,55.83,Acceptable,spring,55.83,Acceptable,spring,56.2,Acceptable,77.08,71.39,4.5,3.5,1.83,3.0,0.05,21.04,16.44,22.0,17.0,80.0,80.0,31.7,3.5,0.1,9.3
2024-05-12,85.12,Excellent,spring,85.12,Excellent,spring,85.18,Excellent,76.22,76.65,4.0,3.5,5.0,3.5,5.0,19.976000000000003,15.676000000000002,21.6,16.6,65.0,65.0,0.0,2.7,11.4,2.6
2024-05-13,89.01,Excellent,spring,89.01,Excellent,spring,89.1,Excellent,76.65,80.28,4.5,3.5,5.0,4.0,5.0,21.7102,16.70308,24.5,18.3,51.9,51.9,0.0,2.3,13.1,0.0
2024-05-14,89.01,Excellent,spring,89.01,Excellent,spring,89.12,Excellent,87.71,82.97,4.5,3.5,5.0,4.0,5.0,21.366039999999998,16.80416,24.7,18.8,43.3,43.3,0.0,2.4,13.0,0.1
2024-05-15,60.22,Good,spring,60.22,Good,spring,60.47,Good,79.41,79.23,3.5,3.0,2.94,3.5,1.55,17.89536,12.33272,18.8,12.6,74.3,74.3,20.6,2.7,3.1,6.5
2024-05-16,85.06,Excellent,spring,85.06,Excellent,spring,85.17,Excellent,78.1,78.85,4.0,3.5,4.99,3.5,5.0,18.28296,13.127239999999999,19.8,13.7,61.3,61.3,0.1,3.1,13.1,1.5
2024-05-17,91.59,Ideal,spring,91.59,Ideal,spring,91.92,Ideal,78.96,79.41,5.0,3.5,5.0,4.0,5.0,22.730559999999997,17.09152,24.9,18.3,63.6,63.6,0.0,2.2,10.8,3.8
2024-05-18,90.94,Ideal,spring,90.94,Ideal,spring,91.09,Ideal,89.2,84.42,4.5,4.0,5.0,4.0,5.0,24.2098,19.21484,26.5,20.7,65.3,65.3,0.0,2.0,11.3,2.3
2024-05-19,90.94,Ideal,spring,90.94,Ideal,spring,91.11,Ideal,91.16,85.25,4.5,4.0,5.0,4.0,5.0,25.257959999999997,19.802599999999998,27.9,21.5,63.1,63.1,0.0,1.9,12.6,1.1
2024-05-20,80.11,Excellent,spring,80.11,Excellent,spring,81.53,Excellent,87.33,83.98,4.5,4.0,5.0,4.0,0.25,21.52,18.459999999999997,22.8,19.4,75.0,75.0,0.0,2.3,0.5,7.3
2024-05-21,92.19,Ideal,spring,92.71,Ideal,summer,92.45,Ideal,87.92,84.51,4.5,4.5,5.0,4.0,4.7,25.96492,20.207079999999998,28.3,21.7,68.1,68.1,0.0,1.9,9.4,2.9
2024-05-22,93.52,Ideal,spring,94.4,Ideal,summer,93.99,Ideal,89.07,89.39,5.0,4.0,5.0,4.0,5.0,23.5718,19.1938,25.5,20.5,68.9,68.9,0.0,2.3,10.0,5.8
2024-05-23,90.94,Ideal,spring,91.33,Ideal,summer,91.16,Ideal,92.81,90.29,4.5,4.0,5.0,4.0,5.0,24.29424,18.89032,26.4,20.2,67.9,67.9,0.0,2.5,12.7,2.4
2024-05-24,87.48,Excellent,spring,89.84,Excellent,summer,88.91,Excellent,91.86,90.04,5.0,4.0,5.0,4.0,2.35,23.235879999999998,19.09404,24.7,20.1,75.1,75.1,0.0,2.1,4.7,6.6
2024-05-25,84.74,Excellent,spring,87.78,Excellent,summer,86.69,Excellent,89.65,89.59,5.0,4.0,5.0,4.0,1.15,22.512639999999998,19.70368,24.7,21.4,62.8,62.8,0.0,1.8,2.3,7.8
2024-05-26,79.05,Very Good,spring,81.88,Excellent,summer,80.97,Excellent,86.5,88.29,5.0,4.0,4.13,3.5,1.55,22.29164,18.882279999999998,23.7,19.9,74.3,74.3,8.7,2.7,3.1,9.0
2024-05-27,87.59,Excellent,spring,88.44,Excellent,summer,88.2,Excellent,86.03,89.48,4.5,3.5,5.0,3.5,4.95,20.75536,17.2556,22.6,18.5,63.4,63.4,0.0,3.3,9.9,3.3
2024-05-28,93.52,Ideal,spring,94.4,Ideal,summer,94.18,Ideal,88.24,89.72,5.0,4.0,5.0,4.0,5.0,23.18912,18.519679999999997,26.1,20.4,54.8,54.8,0.0,2.5,11.1,1.9
2024-05-29,93.52,Ideal,spring,94.4,Ideal,summer,94.21,Ideal,92.41,89.72,5.0,4.0,5.0,4.0,5.0,23.54752,19.03168,26.8,21.2,51.6,51.6,0.0,2.1,13.2,2.8
2024-05-30,81.53,Excellent,spring,84.15,Excellent,summer,83.68,Excellent,90.98,88.7,4.5,4.0,5.0,4.5,0.3,21.62744,18.52148,24.6,20.7,49.1,49.1,0.0,1.6,0.6,8.5
2024-05-31,91.6,Ideal,spring,92.85,Ideal,summer,92.67,Ideal,90.47,89.13,5.0,4.0,4.9,3.5,5.0,22.936,18.735999999999997,25.4,20.4,60.0,60.0,1.0,2.6,11.8,3.3
2024-06-01,92.98,Ideal,summer,92.98,Ideal,summer,92.83,Ideal,89.99,89.87,5.0,4.0,5.0,3.5,4.7,22.84704,19.04364,25.2,20.7,61.3,61.3,0.0,2.8,9.4,4.3
2024-06-02,93.5,Ideal,summer,93.5,Ideal,summer,93.41,Ideal,93.11,91.53,5.0,4.0,5.0,3.5,5.0,22.760080000000002,18.39904,25.8,20.4,51.9,51.9,0.0,2.7,12.4,1.3
2024-06-03,91.33,Ideal,summer,91.33,Ideal,summer,91.32,Ideal,92.6,91.94,4.5,4.0,5.0,4.0,5.0,24.76552,19.633119999999998,28.7,22.2,47.4,47.4,0.0,2.4,11.2,1.0
2024-06-04,91.33,Ideal,summer,91.33,Ideal,summer,91.33,Ideal,92.05,91.51,4.5,4.0,5.0,4.0,5.0,24.83012,19.83552,29.3,22.8,42.1,42.1,0.0,2.4,13.5,0.1
2024-06-05,90.16,Ideal,summer,90.16,Ideal,summer,90.16,Ideal,90.94,90.9,4.0,4.5,5.0,4.0,5.0,26.39356,21.09216,30.1,23.6,53.9,53.9,0.0,1.9,10.4,5.4
2024-06-06,89.56,Excellent,summer,89.56,Excellent,summer,89.56,Excellent,90.35,91.67,4.0,4.5,5.0,4.0,4.65,27.488079999999997,21.52252,31.4,24.1,54.3,54.3,0.0,2.0,9.3,3.4
2024-06-07,90.21,Ideal,summer,90.21,Ideal,summer,90.21,Ideal,89.98,91.3,4.5,4.5,4.92,4.0,3.55,24.7096,20.70532,28.0,23.1,54.3,54.3,0.8,1.9,7.1,8.0
2024-06-08,77.8,Very Good,summer,77.8,Very Good,summer,77.8,Very Good,85.86,89.13,5.0,4.0,3.31,4.5,1.25,23.77,19.4554,25.0,20.3,79.5,79.5,16.9,1.6,2.5,7.4
2024-06-09,90.16,Ideal,summer,90.16,Ideal,summer,90.16,Ideal,86.06,88.65,4.0,4.5,5.0,4.0,5.0,26.461280000000002,21.29524,28.8,22.9,68.9,68.9,0.0,1.8,12.3,4.5
